fips,date,cases,deaths
25027,97,1077,19
26049,97,568,26
26099,97,2159,100
26125,97,3380,185
26161,97,543,10
26163,97,8270,346
27053,97,280,14
29189,97,1033,14
29510,97,357,8
32003,97,1608,41
32031,97,281,4
33011,97,272,7
33015,97,246,1
34003,97,6862,200
34005,97,646,11
34007,97,645,10
34013,97,4493,186
34015,97,279,3
34017,97,4395,92
34019,97,211,2
34021,97,740,19
34023,97,3263,87
34025,97,2545,62
34027,97,1956,60
34029,97,2374,71
34031,97,3756,53
34035,97,902,31
34037,97,292,11
34039,97,3685,78
34041,97,215,7
35001,97,262,7
36001,97,319,9
36027,97,1189,12
36029,97,1163,30
36055,97,574,23
36059,97,15616,535
36067,97,377,6
36071,97,3397,47
36079,97,345,12
36087,97,5703,76
36103,97,14473,237
36105,97,259,7
36111,97,382,4
36119,97,14293,253
37119,97,733,7
37183,97,314,0
39035,97,871,15
39049,97,644,9
39061,97,394,9
39095,97,321,12
39099,97,272,17
40109,97,279,11
40143,97,249,8
41047,97,209,6
41051,97,243,7
41067,97,271,5
42003,97,642,4
42011,97,326,3
42017,97,713,20
42029,97,307,3
42045,97,822,15
42071,97,408,11
42077,97,1006,8
42079,97,849,5
42089,97,572,11
42091,97,1230,22
42095,97,716,12
42101,97,3611,28
44007,97,538,7
45019,97,300,1
45045,97,204,2
45079,97,311,7
47037,97,1034,7
47157,97,766,13
47165,97,335,15
47187,97,260,2
48029,97,467,12
48085,97,306,4
48113,97,1155,18
48121,97,337,7
48157,97,318,6
48167,97,256,1
48201,97,1809,22
48439,97,452,13
48453,97,502,6
49035,97,741,1
49043,97,260,0
49049,97,223,0
50007,97,285,6
51013,97,203,2
51059,97,488,6
51087,97,207,16
53033,97,3333,224
53053,97,724,12
53061,97,1602,57
53063,97,226,12
53073,97,228,19
53077,97,380,12
55025,97,278,9
55079,97,1256,45
01073,98,461,12
01097,98,202,8
04013,98,1495,35
04017,98,222,1
04019,98,415,13
06001,98,655,15
06013,98,442,7
06029,98,267,2
06037,98,6910,169
06059,98,931,15
06065,98,1016,28
06067,98,524,21
06071,98,547,17
06073,98,1454,31
06075,98,622,9
06077,98,223,13
06081,98,589,21
06083,98,218,2
06085,98,1285,44
06111,98,243,6
08001,98,388,14
08005,98,718,16
08013,98,206,3
08031,98,884,31
08035,98,232,8
08037,98,372,5
08041,98,457,28
08059,98,579,21
08123,98,537,27
09001,98,4136,132
09003,98,1045,48
09005,98,255,9
09009,98,1664,60
10003,98,571,9
10005,98,210,4
11001,98,1211,24
12011,98,2230,54
12021,98,271,3
12031,98,521,10
12057,98,608,7
12071,98,438,14
12086,98,5125,47
12095,98,767,9
12097,98,256,4
12099,98,1157,64
12103,98,387,9
12117,98,202,1
13063,98,278,10
13067,98,566,29
13089,98,673,11
13095,98,973,56
13121,98,1185,39
13135,98,540,13
13139,98,215,0
13151,98,208,3
13177,98,204,15
15003,98,312,4
16001,98,438,3
16013,98,428,4
17031,98,9509,249
17043,98,795,26
17089,98,255,18
17097,98,925,22
17197,98,840,30
18057,98,363,10
18063,98,226,6
18081,98,212,7
18089,98,419,12
18097,98,2147,54
20091,98,219,10
21111,98,402,27
22005,98,358,11
22017,98,756,26
22033,98,892,31
22051,98,3922,137
22055,98,272,7
22057,98,322,7
22071,98,4942,185
22073,98,264,1
22087,98,289,10
22089,98,310,19
22095,98,415,34
22103,98,700,17
22105,98,238,3
23005,98,253,9
24003,98,370,8
24005,98,652,11
24510,98,459,9
24027,98,236,3
24031,98,871,21
24033,98,1020,26
25001,98,405,10
25003,98,278,18
25005,98,768,16
25009,98,1841,37
25013,98,997,56
25017,98,3187,69
25021,98,1592,36
25023,98,1194,25
25025,98,3245,42
25027,98,1172,24
26049,98,638,33
26099,98,2414,121
26125,98,3736,205
26161,98,561,12
26163,98,9045,402
27053,98,310,16
29183,98,221,9
29189,98,1203,24
29510,98,399,12
32003,98,1734,54
32031,98,309,5
33011,98,288,9
33015,98,255,2
34003,98,7533,263
34005,98,733,13
34007,98,736,12
34013,98,5078,232
34015,98,311,5
34017,98,4949,103
34019,98,234,2
34021,98,837,24
34023,98,3717,100
34025,98,2770,71
34027,98,2239,87
34029,98,2641,85
34031,98,4101,62
34035,98,1033,40
34037,98,331,15
34039,98,4358,95
34041,98,255,7
35001,98,307,8
36001,98,333,9
36027,98,1249,15
36029,98,1163,36
36055,98,596,31
36059,98,16610,620
36067,98,377,7
36071,98,3599,76
36079,98,366,13
36087,98,5990,119
36103,98,15561,266
36105,98,270,7
36111,98,402,5
36119,98,14804,304
37063,98,205,1
37119,98,810,8
37183,98,336,0
39035,98,911,19
39049,98,703,12
39061,98,411,12
39095,98,347,16
39099,98,300,19
40027,98,203,12
40109,98,303,11
40143,98,273,14
41047,98,215,9
41051,98,258,7
41067,98,282,6
42003,98,689,6
42011,98,369,4
42017,98,713,21
42029,98,335,6
42045,98,898,20
42069,98,235,8
42071,98,490,14
42077,98,1146,10
42079,98,982,8
42089,98,610,12
42091,98,1359,30
42095,98,774,14
42101,98,4012,58
42133,98,218,2
44007,98,715,17
45019,98,305,1
45045,98,214,3
45079,98,340,7
47037,98,1075,9
47157,98,845,18
47165,98,361,15
47187,98,278,3
48029,98,514,18
48085,98,343,4
48113,98,1261,19
48121,98,366,7
48157,98,318,6
48167,98,272,5
48201,98,2146,23
48439,98,452,18
48453,98,502,6
49035,98,807,1
49043,98,265,0
49049,98,236,0
50007,98,308,6
51013,98,237,2
51059,98,532,9
51087,98,267,16
51107,98,209,0
51153,98,236,1
53033,98,3488,232
53053,98,767,14
53061,98,1658,60
53063,98,231,13
53073,98,238,19
53077,98,400,17
55025,98,289,11
55079,98,1323,49
01073,99,492,14
01097,99,249,8
04013,99,1559,37
04017,99,240,7
04019,99,464,16
05119,99,201,7
06001,99,695,16
06013,99,462,7
06029,99,309,2
06037,99,7530,198
06059,99,1016,17
06065,99,1179,32
06067,99,579,22
06071,99,641,20
06073,99,1530,36
06075,99,679,10
06077,99,237,14
06081,99,617,21
06083,99,228,2
06085,99,1380,47
06111,99,263,7
08001,99,417,14
08005,99,764,19
08013,99,207,3
08031,99,927,33
08035,99,244,8
08037,99,374,5
08041,99,472,30
08059,99,610,23
08123,99,573,30
09001,99,4417,155
09003,99,1290,68
09005,99,292,12
09009,99,1945,70
10001,99,201,3
10003,99,636,11
10005,99,279,5
11001,99,1440,27
12011,99,2365,60
12021,99,282,3
12031,99,557,10
12057,99,631,7
12071,99,475,14
12086,99,5460,50
12095,99,823,10
12097,99,277,4
12099,99,1222,69
12103,99,395,10
12105,99,206,6
12117,99,218,1
13063,99,289,10
13067,99,608,29
13089,99,732,12
13095,99,1001,62
13121,99,1261,42
13135,99,586,17
13139,99,233,0
13151,99,219,3
13177,99,210,14
15003,99,328,4
16001,99,447,5
16013,99,428,5
17031,99,10520,312
17043,99,875,30
17089,99,296,19
17097,99,1041,23
17197,99,914,35
18057,99,392,15
18063,99,244,7
18081,99,230,8
18089,99,462,13
18097,99,2299,67
20091,99,244,11
20209,99,245,13
21111,99,402,27
22005,99,366,15
22017,99,803,25
22033,99,935,33
22051,99,4092,149
22055,99,285,10
22057,99,355,11
22071,99,5070,208
22073,99,275,3
22087,99,304,10
22089,99,328,19
22095,99,432,35
22103,99,733,18
22105,99,269,4
22109,99,209,14
23005,99,262,10
24003,99,466,11
24005,99,866,13
24510,99,571,10
24027,99,274,3
24031,99,1088,26
24033,99,1310,32
25001,99,423,11
25003,99,281,20
25005,99,835,23
25009,99,2103,52
25013,99,1081,64
25017,99,3545,80
25021,99,1778,42
25023,99,1327,32
25025,99,3600,50
25027,99,1296,30
26049,99,713,39
26065,99,205,2
26081,99,207,9
26099,99,2626,141
26125,99,4007,234
26161,99,610,13
26163,99,9626,446
27053,99,344,18
29183,99,254,10
29189,99,1302,26
29510,99,444,12
32003,99,1878,65
32031,99,326,8
33011,99,303,13
33015,99,268,2
34003,99,7874,314
34005,99,801,17
34007,99,838,22
34013,99,5598,276
34015,99,340,7
34017,99,5437,122
34019,99,255,2
34021,99,992,28
34023,99,4156,139
34025,99,3038,86
34027,99,2468,102
34029,99,2856,101
34031,99,4372,71
34035,99,1189,46
34037,99,357,21
34039,99,4831,125
34041,99,289,9
35001,99,325,11
36001,99,342,10
36027,99,1395,16
36029,99,1205,38
36055,99,651,27
36059,99,18548,701
36067,99,377,9
36071,99,3865,68
36079,99,403,15
36087,99,6413,98
36103,99,15844,328
36105,99,279,7
36111,99,422,2
36119,99,15887,343
37063,99,236,1
37119,99,830,10
37183,99,363,0
39035,99,960,23
39049,99,761,12
39061,99,437,13
39095,99,371,16
39099,99,305,28
39153,99,211,12
40027,99,212,14
40109,99,317,15
40143,99,293,16
41047,99,218,9
41051,99,286,10
41067,99,295,6
42003,99,720,10
42011,99,416,7
42017,99,931,25
42029,99,373,6
42045,99,1034,23
42069,99,266,10
42071,99,561,16
42077,99,1319,11
42079,99,1134,11
42089,99,671,17
42091,99,1521,37
42095,99,857,17
42101,99,4456,86
42133,99,233,2
44007,99,832,20
45019,99,308,1
45045,99,223,3
45079,99,372,10
46099,99,228,0
47037,99,1140,13
47157,99,912,21
47165,99,376,18
47187,99,287,3
48029,99,514,18
48085,99,378,5
48113,99,1324,20
48121,99,398,7
48157,99,417,7
48167,99,287,5
48201,99,2341,31
48439,99,588,19
48453,99,596,7
49035,99,868,7
49043,99,273,0
49049,99,267,0
50007,99,324,15
51013,99,254,2
51059,99,570,9
51087,99,291,33
51107,99,238,0
51153,99,263,1
51810,99,207,1
53033,99,3690,246
53053,99,802,16
53061,99,1694,61
53063,99,231,13
53073,99,238,20
53077,99,400,18
55025,99,302,11
55079,99,1417,59
01073,100,523,14
01081,100,206,6
01097,100,329,10
04005,100,210,15
04013,100,1689,39
04017,100,286,7
04019,100,512,20
05119,100,221,8
06001,100,734,17
06013,100,484,8
06029,100,330,3
06037,100,7955,223
06059,100,1079,17
06065,100,1280,33
06067,100,612,22
06071,100,729,24
06073,100,1628,40
06075,100,727,10
06077,100,245,14
06081,100,633,21
06083,100,243,2
06085,100,1442,48
06111,100,274,7
08001,100,475,16
08005,100,877,24
08013,100,217,7
08031,100,1031,38
08035,100,270,10
08037,100,394,5
08041,100,534,32
08059,100,660,25
08123,100,614,36
09001,100,4882,178
09003,100,1471,75
09005,100,315,13
09007,100,205,14
09009,100,2183,78
10001,100,214,3
10003,100,701,13
10005,100,294,7
11001,100,1523,32
12011,100,2480,67
12021,100,303,3
12031,100,595,11
12057,100,657,9
12071,100,521,14
12086,100,5897,66
12095,100,859,12
12097,100,295,5
12099,100,1331,75
12103,100,422,10
12105,100,234,7
12115,100,201,10
12117,100,229,1
13015,100,203,15
13063,100,298,11
13067,100,653,32
13089,100,766,13
13095,100,1042,66
13121,100,1336,48
13135,100,618,17
13139,100,247,0
13151,100,233,3
13177,100,217,15
15003,100,334,4
16001,100,496,6
16013,100,446,5
17031,100,11415,351
17043,100,943,36
17089,100,318,20
17097,100,1124,29
17197,100,1012,46
18057,100,395,16
18063,100,259,11
18081,100,248,11
18089,100,527,21
18097,100,2426,92
19113,100,215,9
20091,100,252,12
20209,100,277,16
21111,100,436,33
22005,100,370,17
22017,100,906,26
22019,100,209,4
22033,100,1000,36
22051,100,4480,158
22055,100,303,11
22057,100,393,11
22071,100,5242,224
22073,100,300,4
22087,100,325,10
22089,100,362,22
22095,100,477,35
22103,100,777,19
22105,100,283,5
22109,100,233,13
23005,100,269,11
24003,100,505,12
24005,100,979,16
24510,100,638,13
24013,100,203,18
24021,100,233,4
24027,100,299,4
24031,100,1214,29
24033,100,1476,35
25001,100,444,12
25003,100,304,21
25005,100,994,28
25009,100,2336,61
25013,100,1276,81
25017,100,4045,93
25021,100,2007,52
25023,100,1507,38
25025,100,4041,56
25027,100,1461,31
26049,100,755,48
26065,100,222,3
26081,100,233,10
26099,100,2783,165
26125,100,4247,246
26145,100,205,7
26161,100,637,15
26163,100,10093,504
27053,100,375,25
28049,100,203,2
29183,100,274,11
29189,100,1393,28
29510,100,498,13
31055,100,225,6
32003,100,2009,71
32031,100,363,10
33011,100,318,14
33015,100,277,2
34003,100,8343,345
34005,100,883,21
34007,100,990,23
34013,100,6069,312
34015,100,413,8
34017,100,5879,132
34019,100,286,4
34021,100,1161,36
34023,100,4628,152
34025,100,3248,98
34027,100,2645,117
34029,100,3093,119
34031,100,4690,82
34035,100,1335,59
34037,100,392,21
34039,100,5203,145
34041,100,319,7
35001,100,369,12
36001,100,379,12
36027,100,1493,21
36029,100,1362,46
36055,100,698,31
36059,100,20140,778
36067,100,358,10
36071,100,4090,79
36079,100,438,16
36087,100,6665,117
36103,100,17413,369
36105,100,294,7
36111,100,460,2
36119,100,17004,389
37063,100,243,1
37119,100,861,10
37183,100,371,0
39035,100,1014,23
39049,100,802,14
39061,100,473,14
39095,100,403,16
39099,100,334,28
39153,100,221,12
40027,100,231,14
40109,100,385,15
40143,100,308,16
41047,100,235,9
41051,100,302,13
41067,100,311,6
42003,100,759,12
42011,100,616,8
42017,100,1022,28
42029,100,425,7
42045,100,1222,26
42069,100,312,16
42071,100,596,17
42077,100,1466,13
42079,100,1241,12
42089,100,716,19
42091,100,1693,37
42095,100,949,20
42101,100,5029,86
42133,100,250,3
44007,100,957,20
45019,100,313,1
45045,100,254,3
45079,100,417,10
46099,100,274,2
47037,100,1140,13
47149,100,203,3
47157,100,1006,23
47165,100,389,18
47187,100,288,3
48029,100,626,22
48085,100,406,6
48113,100,1432,22
48121,100,426,9
48141,100,225,1
48157,100,432,7
48167,100,308,7
48201,100,3047,34
48303,100,214,7
48339,100,210,4
48439,100,637,20
48453,100,597,7
49035,100,935,7
49043,100,289,0
49049,100,272,0
50007,100,336,15
51013,100,280,2
51059,100,690,16
51087,100,319,35
51107,100,258,0
51153,100,299,1
51810,100,219,1
53005,100,215,25
53033,100,3888,260
53053,100,845,17
53061,100,1701,63
53063,100,246,14
53073,100,243,21
53077,100,447,19
55025,100,307,11
55079,100,1484,67
01073,101,555,14
01081,101,215,6
01097,101,382,11
04005,101,214,15
04013,101,1741,41
04017,101,287,7
04019,101,543,20
05119,101,236,8
06001,101,766,20
06013,101,511,9
06029,101,363,3
06037,101,8430,241
06059,101,1138,17
06065,101,1350,39
06067,101,652,24
06071,101,810,25
06073,101,1696,44
06075,101,800,13
06077,101,257,14
06081,101,638,21
06083,101,260,2
06085,101,1484,50
06107,101,203,11
06111,101,298,10
08001,101,543,23
08005,101,931,30
08013,101,234,7
08031,101,1113,42
08035,101,282,10
08037,101,426,5
08041,101,550,33
08059,101,683,25
08123,101,649,40
09001,101,5180,203
09003,101,1615,88
09005,101,346,16
09007,101,240,17
09009,101,2383,98
10001,101,230,3
10003,101,751,19
10005,101,336,10
11001,101,1660,38
12011,101,2679,72
12021,101,327,3
12031,101,618,11
12033,101,204,3
12057,101,676,12
12071,101,571,16
12086,101,6299,84
12095,101,901,11
12097,101,305,5
12099,101,1429,79
12103,101,431,12
12105,101,241,8
12115,101,211,10
12117,101,238,2
13015,101,208,15
13063,101,328,11
13067,101,681,33
13089,101,826,13
13095,101,1072,68
13121,101,1417,50
13135,101,669,17
13139,101,273,0
13151,101,249,3
13177,101,230,15
13261,101,216,9
15003,101,343,5
16001,101,516,6
16013,101,453,5
17031,101,12472,398
17043,101,1008,42
17089,101,339,22
17097,101,1230,34
17111,101,206,5
17197,101,1077,52
18057,101,431,19
18063,101,291,12
18081,101,271,17
18089,101,578,25
18095,101,212,21
18097,101,2613,120
19113,101,225,12
20091,101,263,12
20209,101,300,20
21111,101,495,39
22005,101,397,19
22017,101,950,39
22019,101,228,5
22033,101,1088,39
22051,101,4678,165
22055,101,330,12
22057,101,426,13
22071,101,5416,225
22073,101,326,5
22087,101,343,10
22089,101,376,23
22095,101,507,37
22103,101,825,27
22105,101,305,6
22109,101,244,13
23005,101,276,11
24003,101,554,16
24005,101,1072,21
24510,101,689,17
24013,101,214,19
24017,101,220,4
24021,101,289,9
24027,101,319,5
24031,101,1388,34
24033,101,1716,42
25001,101,464,13
25003,101,329,22
25005,101,1086,33
25009,101,2670,80
25013,101,1394,88
25017,101,4447,109
25021,101,2216,66
25023,101,1677,46
25025,101,4534,73
25027,101,1678,38
26049,101,828,57
26065,101,239,3
26081,101,250,13
26099,101,2973,197
26125,101,4511,282
26145,101,240,9
26161,101,659,15
26163,101,10539,609
27053,101,415,27
28049,101,219,2
29183,101,298,11
29189,101,1498,33
29510,101,536,17
31055,101,236,7
32003,101,2144,75
32031,101,389,10
33011,101,344,15
33015,101,305,2
34001,101,211,6
34003,101,8928,390
34005,101,954,22
34007,101,1072,29
34013,101,6580,352
34015,101,447,8
34017,101,6411,163
34019,101,293,7
34021,101,1282,39
34023,101,5060,168
34025,101,3496,107
34027,101,2771,135
34029,101,3269,121
34031,101,5017,101
34035,101,1523,69
34037,101,413,26
34039,101,5575,161
34041,101,337,15
35001,101,407,13
36001,101,426,14
36027,101,1598,25
36029,101,1409,58
36055,101,742,35
36059,101,21512,890
36067,101,369,11
36071,101,4532,91
36079,101,487,18
36087,101,7122,135
36103,101,18692,425
36105,101,318,7
36111,101,530,2
36119,101,18077,428
37063,101,259,1
37119,101,906,10
37183,101,391,0
39035,101,1052,22
39049,101,850,14
39061,101,504,14
39095,101,443,20
39099,101,358,31
39153,101,235,13
40027,101,236,14
40109,101,413,17
40143,101,314,16
41047,101,246,9
41051,101,317,17
41067,101,320,6
42003,101,788,18
42011,101,720,12
42017,101,1107,32
42029,101,485,9
42045,101,1377,30
42069,101,346,18
42071,101,648,21
42075,101,218,1
42077,101,1562,16
42079,101,1325,15
42089,101,752,19
42091,101,1889,62
42095,101,994,21
42101,101,5521,110
42129,101,202,5
42133,101,283,3
44007,101,957,20
45019,101,328,1
45045,101,308,6
45079,101,452,10
46099,101,352,2
47037,101,1224,13
47149,101,222,6
47157,101,1083,25
47165,101,413,21
47187,101,299,4
48029,101,676,24
48085,101,406,6
48113,101,1537,25
48121,101,426,9
48141,101,252,2
48157,101,485,10
48167,101,341,8
48201,101,3261,40
48303,101,234,9
48339,101,231,4
48439,101,705,21
48453,101,642,7
49035,101,1011,7
49043,101,296,0
49049,101,283,0
50007,101,336,15
51013,101,312,2
51059,101,777,16
51087,101,342,35
51107,101,274,0
51153,101,337,1
51810,101,224,1
53005,101,234,25
53011,101,220,14
53033,101,4119,279
53053,101,882,19
53061,101,1801,66
53063,101,255,14
53073,101,250,23
53077,101,447,19
55025,101,313,12
55079,101,1575,77
01073,102,579,15
01081,102,221,8
01097,102,429,15
04005,102,238,15
04013,102,1891,47
04017,102,321,7
04019,102,591,29
05119,102,249,9
06001,102,827,21
06013,102,530,11
06019,102,201,5
06029,102,369,3
06037,102,8873,265
06059,102,1221,18
06065,102,1431,41
06067,102,699,26
06071,102,810,25
06073,102,1761,45
06075,102,860,13
06077,102,260,15
06081,102,652,21
06083,102,264,2
06085,102,1566,52
06107,102,227,11
06111,102,309,10
08001,102,593,25
08005,102,998,37
08013,102,246,8
08031,102,1182,46
08035,102,292,10
08037,102,433,5
08041,102,578,35
08059,102,713,25
08123,102,683,44
09001,102,5407,220
09003,102,1832,101
09005,102,388,20
09007,102,290,18
09009,102,2715,107
10001,102,255,4
10003,102,807,19
10005,102,404,10
11001,102,1778,47
12011,102,2844,76
12021,102,352,4
12031,102,639,13
12033,102,210,3
12057,102,698,15
12071,102,597,16
12081,102,221,13
12086,102,6757,93
12095,102,922,12
12097,102,317,5
12099,102,1499,80
12103,102,446,12
12105,102,244,8
12115,102,223,12
12117,102,242,2
13015,102,211,15
13045,102,204,5
13063,102,339,11
13067,102,705,32
13089,102,848,14
13095,102,1102,72
13121,102,1446,50
13135,102,681,18
13139,102,276,0
13151,102,254,3
13177,102,236,15
13261,102,224,9
15003,102,348,5
16001,102,521,6
16013,102,455,5
17031,102,13417,453
17043,102,1048,48
17089,102,376,22
17097,102,1331,39
17111,102,220,6
17197,102,1126,56
18057,102,444,23
18063,102,307,15
18081,102,288,20
18089,102,679,28
18095,102,243,21
18097,102,2755,131
19113,102,235,12
20091,102,283,13
20209,102,315,24
21111,102,495,40
22005,102,415,20
22017,102,974,39
22019,102,248,8
22033,102,1158,45
22047,102,214,12
22051,102,4877,170
22055,102,337,12
22057,102,454,13
22071,102,5535,232
22073,102,350,5
22087,102,358,10
22089,102,401,24
22095,102,538,38
22103,102,845,32
22105,102,318,7
22109,102,248,14
23005,102,284,12
24003,102,615,19
24005,102,1173,26
24510,102,756,22
24013,102,214,25
24017,102,235,5
24021,102,341,11
24027,102,351,6
24031,102,1537,36
24033,102,1923,50
25001,102,480,15
25003,102,336,22
25005,102,1191,39
25009,102,2896,92
25013,102,1545,94
25015,102,204,5
25017,102,4872,137
25021,102,2395,81
25023,102,1809,50
25025,102,4926,81
25027,102,1822,42
26049,102,919,62
26065,102,241,3
26081,102,270,13
26093,102,206,3
26099,102,3164,209
26125,102,4802,316
26145,102,254,9
26161,102,685,18
26163,102,10951,652
27053,102,464,30
28049,102,234,2
29095,102,208,7
29183,102,320,11
29189,102,1568,42
29510,102,585,17
31055,102,244,7
32003,102,2258,96
32031,102,389,11
33011,102,367,15
33015,102,314,3
34001,102,230,7
34003,102,9362,435
34005,102,1031,22
34007,102,1180,29
34013,102,7007,412
34015,102,487,9
34017,102,6851,183
34019,102,301,11
34021,102,1434,49
34023,102,5406,177
34025,102,3651,115
34027,102,2925,152
34029,102,3403,132
34031,102,5295,119
34035,102,1642,78
34037,102,456,27
34039,102,5865,195
34041,102,362,18
35001,102,422,13
36001,102,446,16
36027,102,1744,27
36029,102,1472,62
36055,102,767,42
36059,102,22584,965
36067,102,380,12
36071,102,4847,99
36079,102,494,20
36087,102,7477,153
36103,102,19883,469
36105,102,340,7
36111,102,589,2
36119,102,18729,505
37063,102,275,1
37119,102,935,12
37183,102,424,0
39035,102,1113,22
39049,102,894,14
39061,102,529,17
39095,102,490,21
39099,102,375,31
39153,102,243,14
40027,102,247,17
40109,102,425,19
40143,102,323,16
41047,102,263,9
41051,102,343,18
41067,102,330,6
42003,102,836,19
42011,102,930,19
42017,102,1170,35
42029,102,532,15
42043,102,213,3
42045,102,1510,39
42069,102,392,20
42071,102,698,23
42075,102,232,1
42077,102,1620,16
42079,102,1372,17
42089,102,774,22
42091,102,2053,68
42095,102,1039,23
42101,102,6022,130
42103,102,208,6
42129,102,218,12
42133,102,293,3
44007,102,1278,20
45019,102,331,1
45045,102,325,7
45063,102,202,6
45079,102,479,10
46099,102,438,2
47037,102,1256,13
47149,102,235,6
47157,102,1147,26
47165,102,435,22
47187,102,312,4
48029,102,723,24
48039,102,225,2
48085,102,441,7
48113,102,1648,27
48121,102,454,10
48141,102,269,2
48157,102,518,11
48167,102,355,8
48201,102,3561,41
48303,102,270,13
48339,102,245,4
48439,102,705,21
48453,102,690,9
49035,102,1071,7
49043,102,300,0
49049,102,295,0
50007,102,351,16
51013,102,349,2
51041,102,203,0
51059,102,946,16
51087,102,368,35
51107,102,296,0
51153,102,390,1
51810,102,236,1
53005,102,246,26
53011,102,220,14
53033,102,4264,286
53053,102,931,19
53061,102,1834,67
53063,102,255,14
53073,102,252,23
53077,102,535,21
55025,102,327,12
55079,102,1653,85
55133,102,201,6
01073,103,597,15
01081,103,236,8
01097,103,454,15
01117,103,213,5
04005,103,243,21
04013,103,1960,48
04017,103,335,8
04019,103,622,29
05119,103,256,9
06001,103,864,23
06013,103,539,11
06019,103,201,5
