articleID,commentType,recommendations,replyCount,min_since_pub
5a9d93ba47de81a90120a6e3,comment,18,1,24070
5a9d93ba47de81a90120a6e3,userReply,1,0,24152
5a9d93ba47de81a90120a6e3,comment,6,0,24154
5a9d93ba47de81a90120a6e3,userReply,0,0,24181
5a9d93ba47de81a90120a6e3,comment,1,0,24208
5a9d93ba47de81a90120a6e3,comment,8,0,24237
5a9d93ba47de81a90120a6e3,comment,8,1,24374
5a9d93ba47de81a90120a6e3,userReply,1,0,24513
5a9d93ba47de81a90120a6e3,comment,1,1,24685
5a9d93ba47de81a90120a6e3,comment,4,0,24713
5a9d93ba47de81a90120a6e3,comment,1,0,24917
5a9d93ba47de81a90120a6e3,comment,2,0,24977
5a9d93ba47de81a90120a6e3,userReply,0,0,24984
5a9d93ba47de81a90120a6e3,comment,0,0,25038
5a9d93ba47de81a90120a6e3,comment,0,0,25164
5a9d93ba47de81a90120a6e3,comment,1,0,25201
5a9d93ba47de81a90120a6e3,userReply,0,0,25600
5a9d93ba47de81a90120a6e3,comment,0,0,25627
5a9d93ba47de81a90120a6e3,userReply,0,0,28124
5a9d93ba47de81a90120a6e3,userReply,0,0,29442
5a9e7534410cf7000162f158,comment,9,5,48
5a9e7534410cf7000162f158,comment,43,1,230
5a9e7534410cf7000162f158,comment,32,7,290
5a9e7534410cf7000162f158,comment,41,6,374
5a9e7534410cf7000162f158,userReply,26,0,378
5a9e7534410cf7000162f158,comment,5,0,454
5a9e7534410cf7000162f158,userReply,16,0,515
5a9e7534410cf7000162f158,comment,22,10,611
5a9e7534410cf7000162f158,comment,5,1,675
5a9e7534410cf7000162f158,comment,7,0,698
5a9e7534410cf7000162f158,comment,43,7,706
5a9e7534410cf7000162f158,comment,57,1,812
5a9e7534410cf7000162f158,comment,21,0,1537
5a9e7534410cf7000162f158,comment,5,0,1599
5a9e7534410cf7000162f158,comment,5,0,1602
5a9e7534410cf7000162f158,userReply,5,0,1690
5a9e7534410cf7000162f158,userReply,2,0,1855
5a9e7534410cf7000162f158,userReply,5,0,1931
5a9e7534410cf7000162f158,comment,14,0,2123
5a9e7534410cf7000162f158,comment,13,0,2189
5a9e7534410cf7000162f158,comment,15,1,3023
5a9e7534410cf7000162f158,comment,2,0,3200
5a9e7534410cf7000162f158,comment,45,2,3910
5a9e7534410cf7000162f158,comment,35,7,4930
5a9e7534410cf7000162f158,comment,13,11,5303
5a9e7534410cf7000162f158,userReply,8,0,5987
5a9e7534410cf7000162f158,comment,2,0,6474
5a9e7534410cf7000162f158,userReply,1,0,6506
5a9e7534410cf7000162f158,userReply,5,0,6539
5a9e7534410cf7000162f158,comment,18,2,6542
5a9e7534410cf7000162f158,comment,5,1,6645
5a9e7534410cf7000162f158,userReply,0,0,6807
5a9e7534410cf7000162f158,comment,6,1,6819
5a9e7534410cf7000162f158,userReply,1,0,6826
5a9e7534410cf7000162f158,comment,2,0,6863
5a9e7534410cf7000162f158,comment,3,0,6897
5a9e7534410cf7000162f158,comment,1,0,6956
5a9e7534410cf7000162f158,comment,8,1,6972
5a9e7534410cf7000162f158,comment,1,1,6990
5a9e7534410cf7000162f158,comment,0,1,7104
5a9e7534410cf7000162f158,comment,3,3,7323
5a9e7534410cf7000162f158,userReply,0,0,7345
5a9e7534410cf7000162f158,userReply,1,0,7370
5a9e7534410cf7000162f158,comment,12,3,7382
5a9e7534410cf7000162f158,comment,1,1,7421
5a9e7534410cf7000162f158,userReply,1,0,7512
5a9e7534410cf7000162f158,comment,1,2,7529
5a9e7534410cf7000162f158,userReply,1,0,7540
5a9e7534410cf7000162f158,comment,3,0,7557
5a9e7534410cf7000162f158,comment,2,1,7738
5a9e7534410cf7000162f158,comment,2,1,7781
5a9e7534410cf7000162f158,userReply,1,0,7784
5a9e7534410cf7000162f158,userReply,2,0,7787
5a9e7534410cf7000162f158,comment,3,1,7833
5a9e7534410cf7000162f158,comment,8,1,7845
5a9e7534410cf7000162f158,comment,4,1,7874
5a9e7534410cf7000162f158,comment,3,0,7895
5a9e7534410cf7000162f158,userReply,2,0,7898
5a9e7534410cf7000162f158,userReply,2,0,7907
5a9e7534410cf7000162f158,userReply,1,0,7909
5a9e7534410cf7000162f158,comment,4,1,7925
5a9e7534410cf7000162f158,comment,0,0,7940
5a9e7534410cf7000162f158,comment,6,1,7973
5a9e7534410cf7000162f158,userReply,2,0,8016
5a9e7534410cf7000162f158,userReply,2,0,8021
5a9e7534410cf7000162f158,userReply,0,0,8078
5a9e7534410cf7000162f158,comment,9,0,8079
5a9e7534410cf7000162f158,userReply,1,0,8141
5a9e7534410cf7000162f158,userReply,0,0,8162
5a9e7534410cf7000162f158,userReply,0,0,8175
5a9e7534410cf7000162f158,comment,1,0,8226
5a9e7534410cf7000162f158,comment,7,0,8286
5a9e7534410cf7000162f158,userReply,2,0,8358
5a9e7534410cf7000162f158,userReply,1,0,8360
5a9e7534410cf7000162f158,userReply,1,0,8366
5a9e7534410cf7000162f158,userReply,0,0,8371
5a9e7534410cf7000162f158,userReply,1,0,8373
5a9e7534410cf7000162f158,comment,7,0,8701
5a9e7534410cf7000162f158,userReply,0,0,8843
5a9e7534410cf7000162f158,comment,2,0,9697
5a9e7534410cf7000162f158,comment,2,0,21800
5a9e7534410cf7000162f158,userReply,0,0,22765
5a9e7534410cf7000162f158,userReply,0,0,22783
5a9eede147de81a90120ae67,comment,7,2,142
5a9eede147de81a90120ae67,comment,8,0,219
5a9eede147de81a90120ae67,comment,3,0,245
5a9eede147de81a90120ae67,comment,3,7,264
5a9eede147de81a90120ae67,comment,0,0,503
5a9eede147de81a90120ae67,comment,3,1,797
5a9eede147de81a90120ae67,comment,2,0,900
5a9eede147de81a90120ae67,comment,3,0,960
5a9eede147de81a90120ae67,comment,6,0,1027
5a9eede147de81a90120ae67,userReply,2,0,1057
5a9eede147de81a90120ae67,comment,4,0,1107
5a9eede147de81a90120ae67,comment,16,2,1236
5a9eede147de81a90120ae67,comment,5,0,1264
5a9eede147de81a90120ae67,comment,9,0,1445
5a9eede147de81a90120ae67,comment,9,0,1652
5a9eede147de81a90120ae67,userReply,2,0,5589
5a9eede147de81a90120ae67,comment,0,0,5666
5a9eede147de81a90120ae67,userReply,0,0,6909
5a9eede147de81a90120ae67,comment,4,0,7238
5a9eede147de81a90120ae67,userReply,0,0,7245
5a9eede147de81a90120ae67,userReply,0,0,8320
5a9eede147de81a90120ae67,userReply,0,0,9828
5a9eede147de81a90120ae67,userReply,0,0,9860
5a9eede147de81a90120ae67,comment,0,0,9887
5a9eede147de81a90120ae67,comment,1,0,10197
5a9eede147de81a90120ae67,comment,0,0,10237
5a9eede147de81a90120ae67,comment,0,0,12541
5a9eede147de81a90120ae67,comment,0,0,14219
5a9f1ce647de81a90120af6f,comment,8,2,29
5a9f1ce647de81a90120af6f,comment,6,2,289
5a9f1ce647de81a90120af6f,comment,10,4,574
5a9f1ce647de81a90120af6f,comment,10,0,796
5a9f1ce647de81a90120af6f,comment,0,0,1125
5a9f1ce647de81a90120af6f,comment,17,3,1385
5a9f1ce647de81a90120af6f,userReply,6,0,2253
5a9f1ce647de81a90120af6f,userReply,6,0,2301
5a9f1ce647de81a90120af6f,comment,0,0,2306
5a9f1ce647de81a90120af6f,userReply,9,0,2308
5a9f1ce647de81a90120af6f,userReply,10,0,2323
5a9f1ce647de81a90120af6f,comment,21,0,2333
5a9f1ce647de81a90120af6f,comment,6,0,2376
5a9f1ce647de81a90120af6f,userReply,5,0,2488
5a9f1ce647de81a90120af6f,comment,0,1,2491
5a9f1ce647de81a90120af6f,comment,4,1,2495
5a9f1ce647de81a90120af6f,comment,4,2,2752
5a9f1ce647de81a90120af6f,userReply,5,0,2773
5a9f1ce647de81a90120af6f,userReply,2,0,2809
5a9f1ce647de81a90120af6f,userReply,1,0,2936
5a9f1ce647de81a90120af6f,comment,9,0,3124
5a9f1ce647de81a90120af6f,userReply,0,0,3163
5a9f1ce647de81a90120af6f,comment,1,0,3215
5a9f1ce647de81a90120af6f,userReply,1,0,3267
5a9f1ce647de81a90120af6f,comment,3,0,3884
5a9f1ce647de81a90120af6f,userReply,1,0,3891
5a9f1ce647de81a90120af6f,comment,3,0,5215
5a9f1ce647de81a90120af6f,userReply,1,0,5523
5aa038ad47de81a90120b507,comment,23,0,47
5aa038ad47de81a90120b507,comment,13,1,75
5aa038ad47de81a90120b507,comment,3,4,118
5aa038ad47de81a90120b507,comment,15,1,134
5aa038ad47de81a90120b507,comment,5,1,146
5aa038ad47de81a90120b507,comment,6,0,179
5aa038ad47de81a90120b507,comment,26,3,218
5aa038ad47de81a90120b507,comment,13,2,255
5aa038ad47de81a90120b507,comment,13,0,258
5aa038ad47de81a90120b507,comment,4,0,307
5aa038ad47de81a90120b507,comment,7,0,355
5aa038ad47de81a90120b507,comment,3,0,488
5aa038ad47de81a90120b507,comment,7,0,489
5aa038ad47de81a90120b507,comment,27,0,522
5aa038ad47de81a90120b507,comment,16,1,526
5aa038ad47de81a90120b507,userReply,6,0,1073
5aa038ad47de81a90120b507,comment,2,4,1117
5aa038ad47de81a90120b507,userReply,1,0,1306
5aa038ad47de81a90120b507,userReply,1,0,1309
5aa038ad47de81a90120b507,comment,4,0,1319
5aa038ad47de81a90120b507,comment,12,0,1339
5aa038ad47de81a90120b507,comment,31,4,1342
5aa038ad47de81a90120b507,comment,12,0,1554
5aa038ad47de81a90120b507,userReply,2,0,1655
5aa038ad47de81a90120b507,comment,2,0,1669
5aa038ad47de81a90120b507,comment,2,2,1734
5aa038ad47de81a90120b507,userReply,3,0,1763
5aa038ad47de81a90120b507,userReply,1,0,1766
5aa038ad47de81a90120b507,userReply,0,0,1768
5aa038ad47de81a90120b507,userReply,0,0,1782
5aa038ad47de81a90120b507,comment,8,0,1876
5aa038ad47de81a90120b507,comment,11,1,1918
5aa038ad47de81a90120b507,comment,46,2,1929
5aa038ad47de81a90120b507,comment,21,0,2441
5aa038ad47de81a90120b507,comment,13,2,2638
5aa038ad47de81a90120b507,comment,24,0,2739
5aa038ad47de81a90120b507,userReply,7,0,2835
5aa038ad47de81a90120b507,comment,19,2,2885
5aa038ad47de81a90120b507,comment,17,1,3090
5aa038ad47de81a90120b507,userReply,9,0,3097
5aa038ad47de81a90120b507,userReply,1,0,3102
5aa038ad47de81a90120b507,comment,0,0,3194
5aa038ad47de81a90120b507,userReply,3,0,3436
5aa038ad47de81a90120b507,userReply,1,0,3444
5aa038ad47de81a90120b507,userReply,0,0,3446
5aa038ad47de81a90120b507,userReply,4,0,3531
5aa038ad47de81a90120b507,userReply,3,0,3967
5aa038ad47de81a90120b507,comment,1,1,4073
5aa038ad47de81a90120b507,comment,13,3,4083
5aa038ad47de81a90120b507,comment,1,0,4143
5aa038ad47de81a90120b507,comment,4,0,4239
5aa038ad47de81a90120b507,comment,1,0,4243
5aa038ad47de81a90120b507,userReply,2,0,4638
5aa038ad47de81a90120b507,comment,3,0,4785
5aa038ad47de81a90120b507,comment,1,0,5415
5aa038ad47de81a90120b507,comment,3,1,5603
5aa038ad47de81a90120b507,comment,8,0,5636
5aa038ad47de81a90120b507,comment,6,0,5730
5aa038ad47de81a90120b507,comment,5,0,6710
5aa038ad47de81a90120b507,userReply,3,0,6805
5aa038ad47de81a90120b507,userReply,1,0,6825
5aa038ad47de81a90120b507,comment,0,0,6838
5aa038ad47de81a90120b507,userReply,0,0,6842
5aa038ad47de81a90120b507,comment,0,1,7038
5aa038ad47de81a90120b507,userReply,1,0,7770
5aa038ad47de81a90120b507,userReply,1,0,8009
5aa038ad47de81a90120b507,userReply,1,0,8019
5aa038ad47de81a90120b507,userReply,0,0,8039
5aa038ad47de81a90120b507,userReply,0,0,8421
5aa038ad47de81a90120b507,comment,3,0,8482
5aa038ad47de81a90120b507,comment,0,0,9951
5aa038ad47de81a90120b507,comment,0,0,21898
5aa038ad47de81a90120b507,comment,0,0,22301
5aa6def347de81a90120db1b,comment,6,2,1398
5aa6def347de81a90120db1b,comment,29,4,2065
5aa6def347de81a90120db1b,comment,30,0,2352
5aa6def347de81a90120db1b,comment,2,4,2374
5aa6def347de81a90120db1b,comment,6,0,2399
5aa6def347de81a90120db1b,comment,24,0,2429
5aa6def347de81a90120db1b,userReply,12,0,2430
5aa6def347de81a90120db1b,userReply,11,2,2449
5aa6def347de81a90120db1b,comment,27,0,2451
5aa6def347de81a90120db1b,comment,2,0,2490
5aa6def347de81a90120db1b,userReply,12,0,2492
5aa6def347de81a90120db1b,userReply,3,0,2597
5aa6def347de81a90120db1b,comment,8,1,2599
5aa6def347de81a90120db1b,comment,4,0,2606
5aa6def347de81a90120db1b,comment,8,1,2614
5aa6def347de81a90120db1b,comment,9,0,2633
5aa6def347de81a90120db1b,comment,7,0,2639
5aa6def347de81a90120db1b,comment,25,0,2665
5aa6def347de81a90120db1b,comment,0,0,2666
5aa6def347de81a90120db1b,comment,6,1,2685
5aa6def347de81a90120db1b,comment,5,0,2692
5aa6def347de81a90120db1b,comment,3,0,2700
5aa6def347de81a90120db1b,comment,17,0,2728
5aa6def347de81a90120db1b,comment,5,0,2736
5aa6def347de81a90120db1b,comment,20,1,2746
5aa6def347de81a90120db1b,comment,9,0,2749
5aa6def347de81a90120db1b,userReply,1,0,2766
5aa6def347de81a90120db1b,comment,3,0,2797
5aa6def347de81a90120db1b,comment,8,1,2811
5aa6def347de81a90120db1b,comment,2,0,2818
5aa6def347de81a90120db1b,comment,8,0,2884
5aa6def347de81a90120db1b,userReply,0,0,2891
5aa6def347de81a90120db1b,comment,4,5,2902
5aa6def347de81a90120db1b,comment,9,1,2914
5aa6def347de81a90120db1b,comment,3,0,2941
5aa6def347de81a90120db1b,userReply,0,0,2998
5aa6def347de81a90120db1b,userReply,0,0,3004
5aa6def347de81a90120db1b,comment,5,0,3108
5aa6def347de81a90120db1b,comment,3,0,3183
5aa6def347de81a90120db1b,comment,2,0,3204
5aa6def347de81a90120db1b,userReply,1,0,3237
5aa6def347de81a90120db1b,comment,2,0,3321
5aa6def347de81a90120db1b,comment,3,0,3322
5aa6def347de81a90120db1b,userReply,2,0,3531
5aa6def347de81a90120db1b,comment,1,0,3535
5aa6def347de81a90120db1b,comment,4,0,3589
5aa6def347de81a90120db1b,comment,2,0,3685
5aa6def347de81a90120db1b,comment,1,0,3789
5aa6def347de81a90120db1b,comment,0,0,5347
5aa6def347de81a90120db1b,comment,1,0,6785
5aa6def347de81a90120db1b,comment,0,0,6887
5aa6def347de81a90120db1b,comment,0,0,6966
5aa6def347de81a90120db1b,comment,0,0,7678
5aa6def347de81a90120db1b,userReply,0,0,7692
5aa6def347de81a90120db1b,userReply,0,0,7723
5aa6def347de81a90120db1b,comment,0,0,9718
5aa6def347de81a90120db1b,comment,0,0,22491
5aa6def347de81a90120db1b,userReply,0,0,22494
5aa8432d47de81a90120e934,comment,4,1,24
5aa8432d47de81a90120e934,comment,3,1,72
5aa8432d47de81a90120e934,comment,8,0,124
5aa8432d47de81a90120e934,comment,3,1,172
5aa8432d47de81a90120e934,comment,3,1,176
5aa8432d47de81a90120e934,comment,3,0,314
5aa8432d47de81a90120e934,comment,3,0,863
5aa8432d47de81a90120e934,comment,1,0,926
5aa8432d47de81a90120e934,comment,1,2,950
5aa8432d47de81a90120e934,comment,11,0,1108
5aa8432d47de81a90120e934,comment,10,0,1169
5aa8432d47de81a90120e934,comment,6,0,1257
5aa8432d47de81a90120e934,comment,0,2,2216
5aa8432d47de81a90120e934,comment,3,0,2400
5aa8432d47de81a90120e934,userReply,0,0,2585
5aa8432d47de81a90120e934,comment,7,0,3032
5aa8432d47de81a90120e934,userReply,1,0,3033
5aa8432d47de81a90120e934,userReply,0,0,3304
5aa8432d47de81a90120e934,userReply,0,0,5525
5aa8432d47de81a90120e934,comment,7,0,5547
5aa8432d47de81a90120e934,comment,1,0,8578
5aa8432d47de81a90120e934,comment,3,0,10560
5aaa93b447de81a90121082c,comment,23,0,166
5aaa93b447de81a90121082c,comment,21,2,207
5aaa93b447de81a90121082c,comment,9,1,698
5aaa93b447de81a90121082c,userReply,9,0,703
5aaa93b447de81a90121082c,comment,20,5,787
5aaa93b447de81a90121082c,userReply,10,0,883
5aaa93b447de81a90121082c,comment,16,0,1358
5aaa93b447de81a90121082c,comment,20,2,1456
5aaa93b447de81a90121082c,comment,8,0,1597
5aaa93b447de81a90121082c,userReply,7,0,1800
5aaa93b447de81a90121082c,comment,14,3,1947
5aaa93b447de81a90121082c,comment,8,0,2085
5aaa93b447de81a90121082c,userReply,7,0,2677
5aaa93b447de81a90121082c,comment,5,2,2798
5aaa93b447de81a90121082c,userReply,3,0,2980
5aaa93b447de81a90121082c,comment,9,0,3407
5aaa93b447de81a90121082c,userReply,1,0,4387
5aaa93b447de81a90121082c,userReply,2,0,4389
5aaa93b447de81a90121082c,userReply,2,0,4394
5aaa93b447de81a90121082c,comment,2,0,4836
5aaa93b447de81a90121082c,userReply,0,0,4904
5aaa93b447de81a90121082c,comment,0,1,5786
5aaa93b447de81a90121082c,comment,1,0,6005
5aaa93b447de81a90121082c,userReply,0,0,6283
5aaa93b447de81a90121082c,comment,0,0,6300
5aaa93b447de81a90121082c,userReply,0,0,6373
5aaa93b447de81a90121082c,userReply,2,0,6498
5aaa93b447de81a90121082c,comment,0,0,7010
5aaa93b447de81a90121082c,comment,0,0,7014
5aaa93b447de81a90121082c,comment,3,0,7168
5aaa93b447de81a90121082c,comment,1,1,8660
5aab0a3047de81a901210df9,comment,19,0,64
5aab0a3047de81a901210df9,comment,3,1,659
5aab0a3047de81a901210df9,comment,2,1,790
5aab0a3047de81a901210df9,comment,4,0,852
5aab0a3047de81a901210df9,comment,5,3,998
5aab0a3047de81a901210df9,comment,1,0,1144
5aab0a3047de81a901210df9,userReply,2,0,2194
5aab0a3047de81a901210df9,comment,1,0,2226
5aab0a3047de81a901210df9,userReply,4,0,2351
5aab0a3047de81a901210df9,comment,0,0,2474
5aab0a3047de81a901210df9,comment,1,0,2571
5aab0a3047de81a901210df9,userReply,0,0,2615
5aab0a3047de81a901210df9,comment,4,1,2914
5aab0a3047de81a901210df9,comment,4,2,3644
5aab0a3047de81a901210df9,userReply,2,0,3787
5aab0a3047de81a901210df9,comment,4,0,3901
5aab0a3047de81a901210df9,userReply,0,0,4187
5aab0a3047de81a901210df9,comment,0,0,4689
5aab0a3047de81a901210df9,comment,0,0,5129
5aab0a3047de81a901210df9,comment,0,0,5310
5aab0a3047de81a901210df9,comment,0,0,6400
5aab0a3047de81a901210df9,comment,1,0,6586
5aab0a3047de81a901210df9,comment,0,0,8148
5aab95a547de81a901211186,comment,15,0,129
5aab95a547de81a901211186,comment,42,0,183
5aab95a547de81a901211186,comment,63,2,444
5aab95a547de81a901211186,comment,33,0,624
5aab95a547de81a901211186,comment,4,2,1692
5aab95a547de81a901211186,comment,43,1,1740
5aab95a547de81a901211186,comment,17,0,1825
5aab95a547de81a901211186,userReply,32,0,1872
5aab95a547de81a901211186,comment,21,0,2164
5aab95a547de81a901211186,comment,16,3,2167
5aab95a547de81a901211186,userReply,3,0,2274
5aab95a547de81a901211186,comment,25,1,3031
5aab95a547de81a901211186,userReply,38,0,3087
5aab95a547de81a901211186,comment,6,0,3102
5aab95a547de81a901211186,comment,10,1,3146
5aab95a547de81a901211186,comment,47,8,3511
5aab95a547de81a901211186,comment,7,1,4408
5aab95a547de81a901211186,comment,2,0,4472
5aab95a547de81a901211186,comment,10,0,4481
5aab95a547de81a901211186,comment,11,0,4510
5aab95a547de81a901211186,comment,13,1,4561
5aab95a547de81a901211186,userReply,20,0,4574
5aab95a547de81a901211186,userReply,3,0,4576
5aab95a547de81a901211186,userReply,3,0,4576
5aab95a547de81a901211186,userReply,2,0,4594
5aab95a547de81a901211186,comment,0,0,4623
5aab95a547de81a901211186,comment,8,0,4645
5aab95a547de81a901211186,comment,8,0,4650
5aab95a547de81a901211186,comment,3,0,4711
5aab95a547de81a901211186,userReply,2,0,4713
5aab95a547de81a901211186,comment,4,0,4783
5aab95a547de81a901211186,comment,6,0,4798
5aab95a547de81a901211186,userReply,1,0,6811
5aab95a547de81a901211186,comment,0,0,7304
5aab95a547de81a901211186,userReply,0,0,7305
5aab95a547de81a901211186,comment,1,0,9622
5ab0dba647de81a90121315e,comment,0,0,470
5ab0dba647de81a90121315e,comment,22,3,1759
5ab0dba647de81a90121315e,userReply,8,1,3531
5ab0dba647de81a90121315e,comment,3,6,3609
5ab0dba647de81a90121315e,comment,17,4,4109
5ab0dba647de81a90121315e,comment,36,4,6249
5ab0dba647de81a90121315e,comment,8,4,12875
5ab0dba647de81a90121315e,comment,3,1,13032
5ab0dba647de81a90121315e,userReply,8,0,13033
5ab0dba647de81a90121315e,comment,14,4,13035
5ab0dba647de81a90121315e,comment,18,1,13036
5ab0dba647de81a90121315e,userReply,6,0,13044
5ab0dba647de81a90121315e,userReply,4,0,13199
5ab0dba647de81a90121315e,userReply,8,0,13246
5ab0dba647de81a90121315e,userReply,5,0,13258
5ab0dba647de81a90121315e,comment,3,2,13267
5ab0dba647de81a90121315e,comment,2,1,13322
5ab0dba647de81a90121315e,userReply,16,1,13329
5ab0dba647de81a90121315e,userReply,4,0,13418
5ab0dba647de81a90121315e,userReply,1,0,13475
5ab0dba647de81a90121315e,comment,0,0,13495
5ab0dba647de81a90121315e,userReply,2,0,13557
5ab0dba647de81a90121315e,userReply,3,0,13678
5ab0dba647de81a90121315e,comment,4,1,13696
5ab0dba647de81a90121315e,userReply,4,0,13719
5ab0dba647de81a90121315e,comment,0,0,13725
5ab0dba647de81a90121315e,userReply,4,0,13865
5ab0dba647de81a90121315e,userReply,4,0,13867
5ab0dba647de81a90121315e,userReply,3,0,13909
5ab0dba647de81a90121315e,userReply,0,0,13913
5ab0dba647de81a90121315e,userReply,1,0,13915
5ab0dba647de81a90121315e,comment,7,0,13921
5ab0dba647de81a90121315e,comment,2,0,13928
5ab0dba647de81a90121315e,userReply,1,0,13954
5ab0dba647de81a90121315e,userReply,2,0,14059
5ab0dba647de81a90121315e,comment,2,0,14164
5ab0dba647de81a90121315e,userReply,0,0,14684
5ab0dba647de81a90121315e,comment,0,2,14881
5ab0dba647de81a90121315e,comment,0,0,14917
5ab0dba647de81a90121315e,comment,1,0,14935
5ab0dba647de81a90121315e,comment,2,0,14946
5ab0dba647de81a90121315e,userReply,5,0,15229
5ab0dba647de81a90121315e,userReply,0,0,15263
5ab0dba647de81a90121315e,comment,3,0,15857
5ab22d2547de81a901214133,comment,11,1,195
5ab22d2547de81a901214133,comment,6,1,424
5ab22d2547de81a901214133,comment,16,2,513
5ab22d2547de81a901214133,comment,6,0,821
5ab22d2547de81a901214133,userReply,20,0,1637
5ab22d2547de81a901214133,comment,5,1,2014
5ab22d2547de81a901214133,comment,46,7,4309
5ab22d2547de81a901214133,comment,22,0,4409
5ab22d2547de81a901214133,comment,46,6,4413
5ab22d2547de81a901214133,comment,11,2,4430
5ab22d2547de81a901214133,comment,19,1,4452
5ab22d2547de81a901214133,comment,4,1,4470
5ab22d2547de81a901214133,comment,26,2,4508
5ab22d2547de81a901214133,comment,2,0,4599
5ab22d2547de81a901214133,comment,1,2,4632
5ab22d2547de81a901214133,userReply,2,0,4672
5ab22d2547de81a901214133,comment,1,1,4682
5ab22d2547de81a901214133,userReply,4,0,4684
5ab22d2547de81a901214133,comment,3,1,4684
5ab22d2547de81a901214133,comment,18,0,4685
5ab22d2547de81a901214133,comment,1,3,4728
5ab22d2547de81a901214133,userReply,12,0,4806
5ab22d2547de81a901214133,comment,1,0,4861
5ab22d2547de81a901214133,userReply,1,0,4889
5ab22d2547de81a901214133,comment,1,0,4903
5ab22d2547de81a901214133,comment,8,3,4916
5ab22d2547de81a901214133,comment,3,0,4920
5ab22d2547de81a901214133,userReply,5,0,4924
5ab22d2547de81a901214133,comment,1,1,4967
5ab22d2547de81a901214133,comment,0,0,5049
5ab22d2547de81a901214133,comment,2,2,5070
5ab22d2547de81a901214133,userReply,0,0,5085
5ab22d2547de81a901214133,userReply,0,0,5087
5ab22d2547de81a901214133,comment,10,1,5091
5ab22d2547de81a901214133,userReply,1,0,5115
5ab22d2547de81a901214133,userReply,0,0,5158
5ab22d2547de81a901214133,userReply,3,0,5159
5ab22d2547de81a901214133,userReply,2,0,5207
5ab22d2547de81a901214133,userReply,1,0,5210
5ab22d2547de81a901214133,comment,2,0,5222
5ab22d2547de81a901214133,userReply,0,0,5316
5ab22d2547de81a901214133,userReply,2,0,5339
5ab22d2547de81a901214133,userReply,3,0,5367
5ab22d2547de81a901214133,userReply,1,0,5391
5ab22d2547de81a901214133,userReply,2,0,5409
5ab22d2547de81a901214133,comment,2,1,5482
5ab22d2547de81a901214133,comment,5,0,5977
5ab22d2547de81a901214133,comment,0,2,6253
5ab22d2547de81a901214133,comment,0,0,6425
5ab22d2547de81a901214133,userReply,0,0,6958
5ab22d2547de81a901214133,comment,3,0,7462
5ab22d2547de81a901214133,comment,1,0,7503
5ab22d2547de81a901214133,userReply,0,0,7654
5ab22d2547de81a901214133,userReply,1,0,7835
5ab22d2547de81a901214133,comment,0,0,7898
5ab22d2547de81a901214133,userReply,1,0,7947
5ab22d2547de81a901214133,userReply,1,0,9022
5ab22d2547de81a901214133,userReply,1,0,9031
5ab37ea447de81a901215204,comment,14,0,269
5ab37ea447de81a901215204,comment,26,0,369
5ab37ea447de81a901215204,comment,29,0,400
5ab37ea447de81a901215204,comment,16,0,410
5ab37ea447de81a901215204,comment,17,0,471
5ab37ea447de81a901215204,comment,29,1,584
5ab37ea447de81a901215204,comment,18,1,1719
5ab37ea447de81a901215204,comment,15,0,1863
5ab37ea447de81a901215204,comment,35,0,2013
5ab37ea447de81a901215204,comment,13,0,2186
5ab37ea447de81a901215204,comment,10,0,3034
5ab37ea447de81a901215204,comment,12,0,3117
5ab37ea447de81a901215204,comment,12,0,3135
5ab37ea447de81a901215204,comment,10,1,3165
5ab37ea447de81a901215204,comment,5,0,3374
5ab37ea447de81a901215204,comment,12,0,3397
5ab37ea447de81a901215204,comment,2,0,4507
5ab37ea447de81a901215204,comment,4,0,4984
5ab37ea447de81a901215204,comment,1,0,6398
5ab37ea447de81a901215204,comment,0,0,7461
5ab4189747de81a9012158c1,comment,5,2,22
5ab4189747de81a9012158c1,userReply,1,0,157
5ab4189747de81a9012158c1,comment,5,9,231
5ab4189747de81a9012158c1,comment,2,4,284
5ab4189747de81a9012158c1,comment,6,1,911
5ab4189747de81a9012158c1,comment,6,0,946
5ab4189747de81a9012158c1,userReply,2,0,948
5ab4189747de81a9012158c1,comment,5,1,1194
5ab4189747de81a9012158c1,comment,2,0,1414
5ab4189747de81a9012158c1,userReply,2,0,1647
5ab4189747de81a9012158c1,userReply,3,0,1743
5ab4189747de81a9012158c1,userReply,2,2,2573
5ab4189747de81a9012158c1,userReply,1,0,3618
5ab4189747de81a9012158c1,comment,2,0,3801
5ab4189747de81a9012158c1,userReply,3,0,3982
5ab4189747de81a9012158c1,userReply,1,0,3991
5ab4189747de81a9012158c1,comment,4,1,4599
5ab4189747de81a9012158c1,userReply,2,0,7896
5ab4189747de81a9012158c1,comment,0,0,8141
5ab4189747de81a9012158c1,userReply,0,0,8341
5ab4189747de81a9012158c1,comment,0,0,9550
5ab4d09d47de81a901215e60,comment,5,6,258
5ab4d09d47de81a901215e60,comment,22,0,612
5ab4d09d47de81a901215e60,comment,8,2,919
5ab4d09d47de81a901215e60,comment,24,0,1182
5ab4d09d47de81a901215e60,userReply,21,0,1771
5ab4d09d47de81a901215e60,comment,6,0,1781
5ab4d09d47de81a901215e60,comment,8,0,1870
5ab4d09d47de81a901215e60,comment,12,0,1953
5ab4d09d47de81a901215e60,comment,17,2,2148
5ab4d09d47de81a901215e60,userReply,4,0,2188
