name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,F201,F202,F203,F204,F205,F206,F207,F208,F209,F210,F211,F212,F213,F214,F215,F216,F217,F218,F219,F220,F221,F222,F223,F224,F225,F226,F227,F228,F229,F230,F231,F232,F233,F234,F235,F236,F237,F238,F239,F240,F241,F242,F243,F244,F245,F246,F247,F248,F249,F250,F251,F252,F253,F254,F255,F256,F257,F258,F259,F260,F261,F262,F263,F264,F265,F266,F267,F268,F269
dsc104pm02.unomaha.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,13,13,0,0,204,204,204,0,204,204,204,0,0,7071,7071,7071,0,7071,7071,7071,0,0,13,13,13,0,13,371293,65,0,0,204,204,204,0,204,353305857024,1020,2404.313478,0,5866,669,1583.6,0,5866,262007187289848,7918,0,0,13,13,13,0,13,28561,52,0,0,204,204,204,0,204,1731891456,816,257.685855,0,786,669,513,0,786,44665391628,2052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,4826809,78,0,0,204,204,204,0,204,72074394832896,1224,3105.345676,0,7071,786,2498.166667,0,7071,1852652821326515200,14989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,4826809,78,0,0,204,204,204,0,204,72074394832896,1224,3105.345676,0,7071,786,2498.166667,0,7071,1852652821326515200,14989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
du2-async-31.nmsu.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,2197,39,0,0,201,201,201,0,201,8120601,603,14028.661103,0,28219,36902,40262.333333,0,55666,57967095390308,120787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,2197,39,0,0,201,201,201,0,201,8120601,603,14028.661103,0,28219,36902,40262.333333,0,55666,57967095390308,120787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,2197,39,0,0,201,201,201,0,201,8120601,603,14028.661103,0,28219,36902,40262.333333,0,55666,57967095390308,120787,0,0,13,13,13,0,13,2197,39,0,0,201,201,201,0,201,8120601,603,14028.661103,0,28219,36902,40262.333333,0,55666,57967095390308,120787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
dune.ssec.wisc.edu,0,0,12,12,12,0,12,1728,36,0,0,207,207,207,0,207,8869743,621,10.392305,0,527,527,521,0,527,141364061,1563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,1728,36,0,0,207,207,207,0,207,8869743,621,10.392305,0,527,527,521,0,527,141364061,1563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,1728,36,0,0,207,207,207,0,207,8869743,621,10.392305,0,527,527,521,0,527,141364061,1563,0,0,12,12,12,0,12,1728,36,0,0,207,207,207,0,207,8869743,621,10.392305,0,527,527,521,0,527,141364061,1563,0,0,12,12,12,0,12,1728,36,0,0,207,207,207,0,207,8869743,621,10.392305,0,527,527,521,0,527,141364061,1563
dyev66.cem.msu.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,7,7,0,7,7,7,0,0,235,235,235,0,235,235,235,0,0,53510,53510,53510,0,53510,53510,53510,0,0,7,7,7,0,7,2401,28,0,0,235,235,235,0,235,3049800625,940,7373.490851,0,16102,1713,5048,0,16102,38954863267992,20192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,7,7,0,7,49,14,0,0,235,235,235,0,235,55225,470,26451.450471,0,53510,53510,34806,0,53510,861618020,69612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,7,7,0,7,16807,35,0,0,235,235,235,0,235,716703146875,1175,22594.011691,0,53510,1713,14740.4,0,53510,2084474733470252032,73702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,7,7,0,7,16807,35,0,0,235,235,235,0,235,716703146875,1175,22594.011691,0,53510,1713,14740.4,0,53510,2084474733470252032,73702
dynamic-ara7.csuchico.edu,0,0,16,16,16,0,16,16,16,0,0,184,184,184,0,184,184,184,0,0,3985,3985,3985,0,3985,3985,3985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,16,16,0,16,4096,48,0,0,184,184,184,0,184,6229504,552,22699.488012,0,40310,1204,14100,0,40310,38147126640,42300,0,0,16,16,16,0,16,16,16,0,0,184,184,184,0,184,184,184,0,0,786,786,786,0,786,786,786,0,0,16,16,16,0,16,16,16,0,0,184,184,184,0,184,184,184,0,0,40310,40310,40310,0,40310,40310,40310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,16,16,0,16,65536,64,0,0,184,184,184,0,184,1146228736,736,19211.701562,0,3985,3985,11571.25,0,40310,152016299660400,46285,0,0,16,16,16,0,16,65536,64,0,0,184,184,184,0,184,1146228736,736,19211.701562,0,3985,3985,11571.25,0,40310,152016299660400,46285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
e120.neuro.neoucom.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,16,16,0,16,256,32,0,0,187,187,187,0,187,34969,374,12808.532234,0,18114,18114,9057,0,18114,0,18114,0,0,16,16,16,0,16,16777216,96,0,0,187,187,187,0,187,42761175875209,1122,4996.940774,0,0,3635,3450.5,0,12859,0,20703,0,0,16,16,16,0,16,65536,64,0,0,187,187,187,0,187,1222830961,748,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,16,256,32,0,0,187,187,187,0,187,34969,374,3715.846135,0,18114,18114,15486.5,0,18114,232927926,30973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,16,16,0,16,4294967296,128,0,0,187,187,187,0,187,1495315559180183552,1496,6928.768669,0,0,3635,4852.125,0,18114,0,38817,0,0,16,16,16,0,16,4294967296,128,0,0,187,187,187,0,187,1495315559180183552,1496,6928.768669,0,0,3635,4852.125,0,18114,0,38817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ebdc06.med.upenn.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,0,6,6,6,0,0,243,243,243,0,243,243,243,0,0,14388,14388,14388,0,14388,14388,14388,0,0,6,6,6,0,6,1296,24,0,0,243,243,243,0,243,3486784401,972,3368.942502,0,8083,1713,3043.25,0,8083,19554847832268,12173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,0,6,6,6,0,0,243,243,243,0,243,243,243,0,0,14388,14388,14388,0,14388,14388,14388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,0,6,7776,30,0,0,243,243,243,0,243,847288609443,1215,5852.606317,0,14388,1713,5312.2,0,14388,281355150610672000,26561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,0,6,7776,30,0,0,243,243,243,0,243,847288609443,1215,5852.606317,0,14388,1713,5312.2,0,14388,281355150610672000,26561
edgrp53.lhs.berkeley.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,169,26,0.707107,0,221,222,221.5,0,222,49062,443,22025.669127,0,49705,49705,34130.5,0,49705,922325980,68261,0,0,13,13,13,0,13,28561,52,0.5,0,222,222,221.75,0,222,2417971608,887,6758.079288,0,17459,12859,9540.5,0,17459,3434866815294915,38162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,28561,52,0.57735,0,221,222,221.5,0,222,2407079844,886,16888.140935,0,17459,18556,24644.75,0,49705,207067053313500384,98579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,4826809,78,0.516398,0,222,222,221.666667,0,222,118630523031696,1330,16901.888302,0,17459,17459,17737.166667,0,49705,3168066901586361511313408,106423,0,0,13,13,13,0,13,4826809,78,0.516398,0,222,222,221.666667,0,222,118630523031696,1330,16901.888302,0,17459,17459,17737.166667,0,49705,3168066901586361511313408,106423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
eecsk4e5-197.ee.umn.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,196,28,0,0,227,227,227,0,227,51529,454,0,0,71655,71655,71655,0,71655,5134439025,143310,0,0,14,14,14,0,14,7529536,84,0,0,227,227,227,0,227,136821750708889,1362,12547.615944,0,36902,36902,40262.333333,0,55666,3360184147989067049467904000,241574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,1475789056,112,0,0,227,227,227,0,227,7050287992278341632,1816,17989.928174,0,71655,55666,48110.5,0,71655,17252660620621441487263980207539748864,384884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,1475789056,112,0,0,227,227,227,0,227,7050287992278341632,1816,17989.928174,0,71655,55666,48110.5,0,71655,17252660620621441487263980207539748864,384884,0,0,14,14,14,0,14,1475789056,112,0,0,227,227,227,0,227,7050287992278341632,1816,17989.928174,0,71655,55666,48110.5,0,71655,17252660620621441487263980207539748864,384884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ehdup-g-2.rmt.net.pitt.edu,0,0,19,19,19,0,19,19,19,0,0,183,183,183,0,183,183,183,0,0,3985,3985,3985,0,3985,3985,3985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,19,19,0,19,19,19,0,0,221,221,221,0,221,221,221,0,0,49152,49152,49152,0,49152,49152,49152,0,0,19,19,19,0,19,6859,57,0,0,183,183,183,0,183,6128487,549,22699.488012,0,40310,1204,14100,0,40310,38147126640,42300,0,0,19,19,19,0,19,19,19,0,0,183,183,183,0,183,183,183,0,0,786,786,786,0,786,786,786,0,0,19,19,19,0,19,361,38,26.870058,0,183,221,202,0,221,40443,404,6252.238159,0,40310,49152,44731,0,49152,1981317120,89462,0,0,19,19,19,0,19,130321,76,0,0,183,183,183,0,183,1121513121,732,19211.701562,0,3985,3985,11571.25,0,40310,152016299660400,46285,0,0,19,19,19,0,19,19,19,0,0,221,221,221,0,221,221,221,0,0,49152,49152,49152,0,49152,49152,49152,0,0,19,19,19,0,19,2476099,95,16.994117,0,183,183,190.6,0,221,247854399741,953,23649.094312,0,3985,3985,19087.4,0,49152,7471905160907980800,95437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
en101g.ceat.okstate.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,169,26,0,0,200,200,200,0,200,40000,400,10503.364128,0,3260,18114,10687,0,18114,59051640,21374,0,0,13,13,13,0,13,4826809,78,0,0,200,200,200,0,200,64000000000000,1200,7002.706041,0,18149,4209,6871.5,0,18149,5042753470487337107456,41229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,2197,39,0,0,200,200,200,0,200,8000000,600,3044.129596,0,18149,18114,16374,0,18149,4227408928974,49122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,815730721,104,0,0,200,200,200,0,200,2560000000000000000,1600,7342.120926,0,3260,4209,7825.375,0,18149,297782862547968829528674926592,62603,0,0,13,13,13,0,13,815730721,104,0,0,200,200,200,0,200,2560000000000000000,1600,7342.120926,0,3260,4209,7825.375,0,18149,297782862547968829528674926592,62603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
eng309mac231.seattleu.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,11,11,0,11,11,11,0,0,201,201,201,0,201,201,201,0,0,4142,4142,4142,0,4142,4142,4142,0,0,11,11,11,0,11,121,22,0,0,201,201,201,0,201,40401,402,45813.448353,0,786,65576,33181,0,65576,51542736,66362,0,0,11,11,11,0,11,11,11,0,0,201,201,201,0,201,201,201,0,0,786,786,786,0,786,786,786,0,0,11,11,11,0,11,11,11,0,0,201,201,201,0,201,201,201,0,0,65576,65576,65576,0,65576,65576,65576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,11,11,0,11,1331,33,0,0,201,201,201,0,201,8120601,603,36476.346656,0,4142,4142,23501.333333,0,65576,213490012512,70504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,11,11,0,11,1331,33,0,0,201,201,201,0,201,8120601,603,36476.346656,0,4142,4142,23501.333333,0,65576,213490012512,70504
eng310pc166.seattleu.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,12,12,0,0,204,204,204,0,204,204,204,0,0,49199,49199,49199,0,49199,49199,49199,0,0,12,12,12,0,12,20736,48,0,0,204,204,204,0,204,1731891456,816,8051.640511,0,17459,1713,5387.25,0,17459,42237793925964,21549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,144,24,0,0,204,204,204,0,204,41616,408,22443.569235,0,17459,49199,33329,0,49199,858965341,66658,0,0,12,12,12,0,12,248832,60,0,0,204,204,204,0,204,353305857024,1020,20797.00877,0,17459,1713,14149.6,0,49199,2078057223363502848,70748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,248832,60,0,0,204,204,204,0,204,353305857024,1020,20797.00877,0,17459,1713,14149.6,0,49199,2078057223363502848,70748,0,0,12,12,12,0,12,248832,60,0,0,204,204,204,0,204,353305857024,1020,20797.00877,0,17459,1713,14149.6,0,49199,2078057223363502848,70748
engelhard-slip-5343.rutgers.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,8,8,0,8,64,16,0,0,200,200,200,0,200,40000,400,1335.72471,0,4324,4324,3379.5,0,4324,10528940,6759,0.408248,0,8,8,7.833333,0,8,229376,47,0,0,200,200,200,0,200,64000000000000,1200,22095.965817,0,46573,10099,18376.833333,0,46573,104188147751664199139328,110261,0,0,8,8,8,0,8,8,8,0,0,200,200,200,0,200,200,200,0,0,786,786,786,0,786,786,786,0.57735,0,8,8,7.666667,0,8,448,23,0,0,200,200,200,0,200,8000000,600,21058.273718,0,46573,46573,34415,0,46573,21905178678571,103245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.353553,0,8,8,7.875,0,8,14680064,63,0,0,200,200,200,0,200,2560000000000000000,1600,19929.600017,0,46573,5026,14627.5,0,46573,1096990756388407267537914429440,117020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.353553,0,8,8,7.875,0,8,14680064,63,0,0,200,200,200,0,200,2560000000000000000,1600,19929.600017,0,46573,5026,14627.5,0,46573,1096990756388407267537914429440,117020
engineer.lance.colostate.edu,5.656854,0,9,17,13,0,17,153,26,0.707107,0,237,238,237.5,0,238,56406,475,0,0,7089,7089,7089,0,7089,50253921,14178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.618802,0,9,9,11.666667,0,17,1377,35,0.57735,0,237,237,237.333333,0,238,13368222,712,3046.10002,0,8657,8657,6898.333333,0,8657,253384477269,20695,0,0,9,9,9,0,9,9,9,0,0,237,237,237,0,237,237,237,0,0,12054,12054,12054,0,12054,12054,12054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,0,9,9,9,0,0,237,237,237,0,237,237,237,0,0,12054,12054,12054,0,12054,12054,12054,0,0,17,17,17,0,17,289,34,0,0,238,238,238,0,238,56644,476,1108.743433,0,8657,8657,7873,0,8657,61369473,15746,0,0,9,9,9,0,9,6561,36,0,0,237,237,237,0,237,3154956561,948,3599.25718,0,7089,8657,7795.25,0,12054,2501086728719502,31181,0,0,17,17,17,0,17,289,34,0,0,238,238,238,0,238,56644,476,1108.743433,0,8657,8657,7873,0,8657,61369473,15746,0,0,9,9,9,0,9,6561,36,0,0,237,237,237,0,237,3154956561,948,3599.25718,0,7089,8657,7795.25,0,12054,2501086728719502,31181
engl080.la.psu.edu,0,0,16,16,16,0,16,16,16,0,0,182,182,182,0,182,182,182,0,0,3985,3985,3985,0,3985,3985,3985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,16,16,0,16,16,16,0,0,182,182,182,0,182,182,182,0,0,7634,7634,7634,0,7634,7634,7634,0,0,16,16,16,0,16,65536,64,0,0,182,182,182,0,182,1097199376,728,31458.896213,0,786,40310,26809.75,0,64939,2477236256874960,107239,0,0,16,16,16,0,16,16,16,0,0,182,182,182,0,182,182,182,0,0,786,786,786,0,786,786,786,0,0,16,16,16,0,16,256,32,0,0,182,182,182,0,182,33124,364,17415.332914,0,40310,64939,52624.5,0,64939,2617691090,105249,0,0,16,16,16,0,16,16777216,96,0,0,182,182,182,0,182,36343632130624,1092,26697.033743,0,3985,7634,19809.666667,0,64939,75361218016159027167232,118858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,16,16,0,16,16777216,96,0,0,182,182,182,0,182,36343632130624,1092,26697.033743,0,3985,7634,19809.666667,0,64939,75361218016159027167232,118858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
enrc_121.engr.uark.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,20,20,0,20,20,20,0,0,243,243,243,0,243,243,243,0,0,8677,8677,8677,0,8677,8677,8677,0,0,20,20,20,0,20,8000,60,0,0,243,243,243,0,243,14348907,729,6272.352217,0,11853,1204,4614.333333,0,11853,11217015432,13843,0,0,20,20,20,0,20,20,20,0,0,243,243,243,0,243,243,243,0,0,786,786,786,0,786,786,786,0,0,20,20,20,0,20,20,20,0,0,243,243,243,0,243,243,243,0,0,11853,11853,11853,0,11853,11853,11853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,20,20,0,20,160000,80,0,0,243,243,243,0,243,3486784401,972,5509.499372,0,8677,8677,5630,0,11853,97330042903464,22520,0,0,20,20,20,0,20,160000,80,0,0,243,243,243,0,243,3486784401,972,5509.499372,0,8677,8677,5630,0,11853,97330042903464,22520,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
enws179.eas.asu.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,12,12,0,0,229,229,229,0,229,229,229,0,0,7131,7131,7131,0,7131,7131,7131,0,0,12,12,12,0,12,248832,60,0,0,229,229,229,0,229,629763392149,1145,2404.313478,0,5866,669,1583.6,0,5866,262007187289848,7918,0,0,12,12,12,0,12,20736,48,0,0,229,229,229,0,229,2750058481,916,257.685855,0,786,669,513,0,786,44665391628,2052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,2985984,72,0,0,229,229,229,0,229,144215816802121,1374,3123.062562,0,7131,786,2508.166667,0,7131,1868373252563906048,15049,0,0,12,12,12,0,12,2985984,72,0,0,229,229,229,0,229,144215816802121,1374,3123.062562,0,7131,786,2508.166667,0,7131,1868373252563906048,15049,0,0,12,12,12,0,12,2985984,72,0,0,229,229,229,0,229,144215816802121,1374,3123.062562,0,7131,786,2508.166667,0,7131,1868373252563906048,15049
eos.ga.lsu.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,15,15,0,15,225,30,0,0,220,220,220,0,220,48400,440,8221.530545,0,8677,20304,14490.5,0,20304,176177808,28981,0,0,15,15,15,0,15,11390625,90,0,0,220,220,220,0,220,113379904000000,1320,4397.116362,0,11853,1713,3784.5,0,11853,134737536675334586368,22707,0,0,15,15,15,0,15,15,15,0,0,220,220,220,0,220,220,220,0,0,786,786,786,0,786,786,786,0,0,15,15,15,0,15,225,30,0,0,220,220,220,0,220,48400,440,5975.759408,0,11853,20304,16078.5,0,20304,240663312,32157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,15,15,0,15,2562890625,120,0,0,220,220,220,0,220,5487587353600000000,1760,6930.206965,0,8677,5978,6461,0,20304,23737763866780052853113225216,51688,0,0,15,15,15,0,15,2562890625,120,0,0,220,220,220,0,220,5487587353600000000,1760,6930.206965,0,8677,5978,6461,0,20304,23737763866780052853113225216,51688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
erichards.ssec.wisc.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,196,28,0,0,236,236,236,0,236,55696,472,1122.885569,0,7089,8677,7883,0,8677,61511253,15766,0,0,14,14,14,0,14,105413504,98,0,0,236,236,236,0,236,40774065927274496,1652,4373.308696,0,5866,786,2996.428571,0,11853,3739107713899667914752,20975,0,0,14,14,14,0,14,38416,56,0,0,236,236,236,0,236,3102044416,944,257.685855,0,363,669,513,0,786,44665391628,2052,0,0,14,14,14,0,14,14,14,0,0,236,236,236,0,236,236,236,0,0,11853,11853,11853,0,11853,11853,11853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,20661046784,126,0,0,236,236,236,0,236,2270952375885480329216,2124,4375.504314,0,7089,1204,4082.333333,0,11853,229997200583934103676837167104,36741,0,0,14,14,14,0,14,20661046784,126,0,0,236,236,236,0,236,2270952375885480329216,2124,4375.504314,0,7089,1204,4082.333333,0,11853,229997200583934103676837167104,36741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
