name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9
bell_gjt.engr.uark.edu,6539203,561,26934.666667,3819304124416,80804,3,3,3,3,3
bell_rku.engr.uark.edu,30113350149736576,1582,10554.571429,22997736453463832075960320,73882,7,7,7,7,7
bella.biostat.wisc.edu,99938258857146530182201344,2541,4064.181818,210520661076722659062401293797556224,44706,11,11,11,11,11
bella.housing.orst.edu,1766100625,820,15974,7672814339864625,63896,4,4,4,4,4
bellatrix.scripps.edu,492359665568,1090,4249.2,169123414648730208,21246,5,5,5,5,5
belle.isc.rit.edu,8615125,615,1363.333333,2419256196,4090,3,3,3,3,3
belmont.astro.nwu.edu,1372062286687890688,1480,15591.75,1696505872603471726303200149504,124734,8,8,8,8,8
belowf1.agn.uiuc.edu,1445900625,780,5630.25,97341259918896,22521,4,4,4,4,4
belthil.pilgrim.umass.edu,204,204,0,0,0,1,1,1,1,1
ben.bchem.washington.edu,51984,456,7717.5,40754574,15435,2,2,2,2,2
benjamin-34.umd.edu,42761175875209,1122,19895.5,122181738682973885038592,119373,6,6,6,6,6
benjamin-63.umd.edu,4953275152232045038244745707520,2986,11167.692308,0,145180,13,13,13,13,13
benji.colorado.edu,256863596544,957,100690.8,257687468099650709356544,503454,5,5,5,5,5
bennett3.la.asu.edu,1196883216,744,11571.25,152016299660400,46285,4,4,4,4,4
bentley.edu,229,229,78588,78588,78588,1,1,1,1,1
bentley.univnorthco.edu,36864,384,5657,30013549,11314,2,2,2,2,2
benz.ece.cmu.edu,4745065419009600037583046421392502126546375305741995039582517975055374721518489047471780308456998648095640356244909319062124710363687550976,13246,9809.322034,6622694501969270642564491652624713489975484105380214417677509828158218668384122478530755251671065519391057543878567829263432527768314302821965255556852771632415604546268260669727520458476524700893057363382975340740608,578750,59,59,59,59,59
benz.mech.utah.edu,58579717748411881012062972446435420386852721048606582217999675404773466870659912536906190588249844513999677754691663689678848,11978,22583.773585,105133963082770477433962549917614158115739886315574598618701585074906305322374659319962468033004904193373871345443649822549653107742003917765226967001306402451067025487573748944336670385223231323766784,1196940,53,53,53,53,53
benzene.mit.edu,1276821636749507444938655676075462319144960,3931,4200.944444,0,75617,18,18,18,18,18
beograd.ks.uiuc.edu,277096920385529139652160651264,2392,26332.461538,67046691336772487050351432654170579165479643973156864,342322,13,13,13,13,13
berc2.oip.gatech.edu,13149829874189084655766994944,2645,46819.75,82666291973360910529942435740169074271935117918208,561837,12,12,12,12,12
bercilak.jbu.edu,551473077343,1115,3949.6,1243747264302840,19748,5,5,5,5,5
bergen.acns.nwu.edu,1097199376,728,15104,7077823723229625,60416,4,4,4,4,4
berlin-2.slip.uiuc.edu,9273284218074432,1337,11675.142857,53185808292045816619597824,81726,7,7,7,7,7
berlin-6.slip.uiuc.edu,304122555034158445363200,2230,8019.7,33470800453992798282097365341962240,80197,10,10,10,10,10
berlin-7.slip.uiuc.edu,41998948952729736,1659,25632.571429,4333990472728179623306723328,179428,7,7,7,7,7
berlin-8.slip.uiuc.edu,338298681559573397504,1719,6309.111111,1429543602411825436644419305472,56782,9,9,9,9,9
berlin.helios.nd.edu,19978255856110965264195945258465214846985518664622008679149875493638542196736,6771,42124.545455,20593660308160395365547637339323409725802407307042029805408206655611647684890626380838656274792225145152864256,1390110,33,33,33,33,33
berm.geology.uiuc.edu,2750058481,916,5630,97330042903464,22520,4,4,4,4,4
bernoulli.njit.edu,7880599,597,11133.333333,73222841192,33400,3,3,3,3,3
berries.engin.umich.edu,1196883216,744,9704.25,3563730883341090,38817,4,4,4,4,4
bers.geom.umn.edu,1577315881634904591952695196030575199720601533471124258605759927823097161007759238098645431332099558747315179217590116217523737359511176556522921860792320,13867,12785.621212,0,843851,66,66,66,66,66
bert.cs.byu.edu,15029710176271613928609061061129105578676822994822073679872,5340,14319.44,20240839193965518298547791420929613806773962739453984441616214047507423397708577195950080,357986,25,25,25,25,25
bert.eecs.uic.edu,14599485997519188185197597817204100905398023047609281460749675722509343661403152112989140680704,9040,6507.825,633875621037799298663391202152385153717869811951317235104104494533014402606629804648693712858380280244291160632006764494852126846169907200,260313,40,40,40,40,40
bertha.met.fsu.edu,1159283632453874974732459297472512,3220,7483.285714,28052066085856435627058672996920643190372203233280,104766,14,14,14,14,14
bess.erc.msstate.edu,118970939735593909880667820820170071622641783334725445535240999623450645495808,6288,9179.176471,5766017031574019039162382789042254690646113062690728546798131095944549436305414158248401727366570931268083901267968,312092,34,34,34,34,34
beta.is.tcu.edu,8300513205665792,1316,5136.714286,3520563854044648750186496,35957,7,7,7,7,7
bete.mit.edu,67819329772617335463477248,2453,16871.909091,345305779001553169767850592334743183818752,185591,11,11,11,11,11
betelgeuse.its.rpi.edu,527182965101,1105,4687.4,220265805982666752,23437,5,5,5,5,5
bethe.exploratorium.edu,686719856393,1165,29402.6,3730780128010729984,147013,5,5,5,5,5
bethelke.hip.berkeley.edu,1357269270360999936,1478,18818.75,0,150550,8,8,8,8,8
bethmc.schaub.ncsu.edu,131080657325707040391168,2050,6178,0,61780,10,10,10,10,10
betsypc.ksu.ksu.edu,380059617807,1035,14227.8,2094572200788554752,71139,5,5,5,5,5
betz.galcit.caltech.edu,7301384,582,10320.333333,25872363315,30961,3,3,3,3,3
bev.cnr.colostate.edu,527182965101,1105,15776.2,2273616440764436992,78881,5,5,5,5,5
bfas01.fas.okstate.edu,83815310853363106455570861171604389086887936,3895,7195.789474,973004205082735939227115170616599363680866973470679305126754123776,136720,19,19,19,19,19
bfd-smr-pc.jhuapl.edu,223,223,86379,86379,86379,1,1,1,1,1
bfs196-131.ucsd.edu,1731886157602686238720,2061,6309,1429398721130543071958545727488,56781,9,9,9,9,9
bfs196-138.ucsd.edu,1387488001,772,13202.5,187182613988664,52810,4,4,4,4,4
bfstpc179-29.ucsd.edu,1763911713133997927072739610329088,3318,8638.5,3680130925639063697766813184360300369602383183872,120939,14,14,14,14,14
bftt-server.arlut.utexas.edu,1358954496,768,18684,125541558973488,74736,4,4,4,4,4
bgnet2.bgsu.edu,1955680152,844,52496.25,196207474537514880,209985,4,4,4,4,4
bgrant.ucr.edu,8392742123471896576,1856,6893.625,988553466627309531685715968,55149,8,8,8,8,8
bgtibm1.me.uiuc.edu,15822188890682120057389056,2149,7608.090909,214979075972962279692151135858711330816,83689,11,11,11,11,11
bh-211.engr.latech.edu,355161649523725184999034843306797233608033133737389043220480,6025,54355,1205843070021545058065056109679261113117378810582696324394294754032344707417674100600341528576,1358875,25,25,25,25,25
bh-251.engr.latech.edu,138786277585726841710182400,2618,6039.454545,1353539892579313567568440457782303391744,66434,11,11,11,11,11
bh-304-09.engr.latech.edu,159289617104504226169487360,2651,4056.909091,207692748477299536071282131866746880,44626,11,11,11,11,11
bhadley.memphis.edu,465878493031513692931730191404585010396471288279972971210678017921084536418552899865419660571706949194328679546617856,11781,15770.653061,0,772762,49,49,49,49,49
bhmlabci.chem.purdue.edu,2286441065532387834155249984577776101618512589020714388577845248,5998,15529.148148,19054720002870192271998690650722744238331277534822461289192682096213979318628606961386603096280399872,419287,27,27,27,27,27
bhnb11crici3.cpmc.columbia.edu,102400000000000000000000,2000,35986.2,8205978340608140808610174835923320347557888,359862,10,10,10,10,10
bholand.univrel.calpoly.edu,36864,384,6464,41425692,12928,2,2,2,2,2
bi28.bc.edu,12157665459056928768,1944,4715.75,4135847012567806655412043776,37726,8,8,8,8,8
bi66.bc.edu,77804636808423127759303237171691848274626499017965568,4590,110004.173913,419810353368421400900136489045543917110209730039023937565868801307566789205641207157575756283904,2530096,23,23,23,23,23
bia-rrp-pc.jhuapl.edu,20344388989376253038310938595884104877717417094046421228398034699897719774095584671307923456,8582,11764.461538,9895349008433414621653759991432764947294073110566108975584235246631780683581246356107999190754980814884979829339646282302643494396624896,458814,39,39,39,39,39
biad24.uthscsa.edu,266450474490105495552,1674,13696.888889,2049406428428065321118722882011136,123272,9,9,9,9,9
biad33.uthscsa.edu,16312446269955298409273230648677645899827631017921317948397485754393127122427111845177110507867131797363370383912653275624360536630781356712633228607520579732140872745237227170743001860774421274047316586659840,19459,5732.089888,0,510156,89,89,89,89,89
biad68.uthscsa.edu,6539203,561,117670,92547746835192,353010,3,3,3,3,3
biad69.uthscsa.edu,1568239201,796,9704.25,3563730883341090,38817,4,4,4,4,4
bianca.bmgt.umd.edu,1809379493867315505019748771387035646019794507533083738112,4878,13956.6,180899514727719642463482195984960085916609802939654793434811450932053012769306856164465573888,348915,25,25,25,25,25
bianca.ucsd.edu,9176724584550196495307530666084464786476456896519731921928847360,5390,20740.75,7202473238799870808499176469544773867836120642546409333139392493868037292677323272440835301289033548248907776,580741,28,28,28,28,28
bib009.spu.edu,1836036801,828,5630,97330042903464,22520,4,4,4,4,4
bib7.bc.edu,159433173321753318545691399112718713453336459945847290694106565867381797668552488975509903166946092445915688420537431286859432467207327605325824,11817,6457.349206,0,406813,63,63,63,63,63
bibaccwin.tamu.edu,234849287168,940,9259.6,0,46298,5,5,5,5,5
bic17.bio.utk.edu,2841978310637314215826685952,2328,7577.25,5175945940920457989448927529358018301919232,90927,12,12,12,12,12
bic19.bio.utk.edu,359033097930826812772843827135324677798809400593662599194835056623476195459072,6494,25552.470588,199418577505175144404746835001815296163902951424688882214170513937713450463616017409806310292239171787798563206056640512,868784,34,34,34,34,34
biela.uthscsa.edu,221,221,8083,8083,8083,1,1,1,1,1
bifp12.ncsa.uiuc.edu,486929647669155104814730478032066250276864,3726,6312.944444,2378617437290735586770125250352017622779690656535282728279474176,113633,18,18,18,18,18
bifp21.ncsa.uiuc.edu,3135382109111146945445175823686942574794051344100015502204112702468812532036953863308878780129345536,8858,20152.069767,62475057075073079091130591168909496171458626348158590399781791374360847692806684286546134064667372388384157825365014290979338384539013806382901257447745257472,866539,43,43,43,43,43
bifrost.ucsd.edu,161647227668946581787812230633750112251810965573303743617119184930581058200977300911112762046127537706237952,8977,10804.978723,0,507834,47,47,47,47,47
bifur.debartolo.nd.edu,107636749520976947970048,2010,124907.3,5473890335612812379595487166982985124675584,1249073,10,10,10,10,10
big-dawg.bgsu.edu,2006383000160502016,1552,10744.25,0,85954,8,8,8,8,8
big-dog.mit.edu,1222830961,748,5630,97330042903464,22520,4,4,4,4,4
bigbird.eaton.tufts.edu,551473077343,1115,6239.4,844532782273357184,31197,5,5,5,5,5
bigbrother.tele.iastate.edu,1505961523834397593719275520,2208,22900.833333,602430410799155498489748762593387779645767680,274810,12,12,12,12,12
bigdawg.catt.ncsu.edu,36355240381742088979749600377558891095479580642069991915520,5500,11701.72,4133517359414058761554840550331243310721775331744730043482314490093965476007187632800898482176,292543,25,25,25,25,25
bigdog.engr.arizona.edu,6951347314280219869385398014116646610395657603887187258792819498392134132791910564999725056,7468,11028.65,37060442272767410965134244919283824359855535796797275977003673026089517718141751238947497232951019172311826008098653445945288266327920348334391296,441146,40,40,40,40,40
bigler.pc.cc.cmu.edu,2445751509416345542548774397384840429729539975224759747798340808474624,6182,9834.9,0,295047,30,30,30,30,30
bigmac.cla.orst.edu,300294019008,989,78136.2,682931495109175148544,390681,5,5,5,5,5
bigmac.uthscsa.edu,313276804048,996,12332.8,9820713942278950912,61664,5,5,5,5,5
bigmac7.library.cmu.edu,64000000000000,1200,2498.166667,1852652821326515200,14989,6,6,6,6,6
bigred.unh.edu,414265112136489965191168,2300,13259,9154191519544912097360678547017957376,132590,10,10,10,10,10
bigseal.ucsc.edu,47961,438,1949,956005,3898,2,2,2,2,2
bigshot.mse.jhu.edu,41407371740736,1116,16801.166667,54413169133212158394368,100807,6,6,6,6,6
bigspring.maxey.unr.edu,6115597639891380224,1784,9368.625,37258325805578664814485438464,74949,8,8,8,8,8
bigwpi.wpi.edu,53580,463,67910.5,610577730,135821,2,2,2,2,2
bigx.tuc.noao.edu,125236737537878753239620384797994551651349747990528,5103,68982.428571,124724215526620067019835827321362587847909598599071186735982945463170439537754112,1448631,21,21,21,21,21
bike.ips.utk.edu,13254776280841400,1407,65639.857143,95073608979872047587624222720,459479,7,7,7,7,7
biker.extern.ucsd.edu,4738381338321616896,1728,15974,58872079894032232037284038311936,127792,8,8,8,8,8
biko.mit.edu,20212988693409664749725014645520632274165260051546112,4324,7112.304348,12305425004068398973102467534561396938002467519023376039956303256548059082855911784448,163583,23,23,23,23,23
bil.ius.cs.cmu.edu,56169,474,3786.5,14314630,7573,2,2,2,2,2
bildad.astr.ua.edu,184,184,7634,7634,7634,1,1,1,1,1
billp.space.swri.edu,11697083,681,35669.666667,112547962296,107009,3,3,3,3,3
bills.occ.uc.edu,344730881243,1015,14647.8,2066438631777171712,73239,5,5,5,5,5
bim405-2.bio.ttu.edu,174449211009120166087753728,2673,7716,26485500112103337511732029082837188608,84876,11,11,11,11,11
bimcore.emory.edu,10690681440027484393474360568598398469962775356104914534760559149056,5954,5645.034483,7375518089437179533784220352667951849328543030275372014409531593417210027352699123042527165687005184,163706,29,29,29,29,29
bindpc.uchc.edu,503756397099,1095,3949.6,1243747264302840,19748,5,5,5,5,5
bingsuns.cc.binghamton.edu,362050628125,1025,14149.6,2078057223363502848,70748,5,5,5,5,5
binkley.css.msu.edu,6539203,561,15027,126259385100,45081,3,3,3,3,3
binky.hrfs.uiuc.edu,112356468927527883452076791408521556233042347288693426824927417479667307416279277455832939908439636937129563199045349899233155147249826343832910893448318426247534162293177503397898753712734000409861948769244195083697437743775744,21281,9457.319588,0,917360,97,97,97,97,97
binx.mbhs.edu,444491016048,1071,5583.4,3284014694153656320,27917,5,5,5,5,5
bio-dpt22.stanford.edu,215,215,4179,4179,4179,1,1,1,1,1
bio-gate-2.bio.neu.edu,8184573499099987295862784,2024,10920.090909,0,120121,11,11,11,11,11
bio-ham10.stanford.edu,3102044416,944,9814.75,3650689536892860,39259,4,4,4,4,4
bio-mac-s1.bu.edu,99331816737647294351933440,2540,31264.454545,843627721864593018918775927604458828070912,343909,11,11,11,11,11
bio1.acpub.duke.edu,35917545547686061213769430196285895344128,4131,7453.058824,1368045622983244982599619471516015321881800413245640636595437568,126702,17,17,17,17,17
bio10.acpub.duke.edu,643634300000,1150,4833.8,234579954595886912,24169,5,5,5,5,5
bio2.acpub.duke.edu,732082482176,1180,4946.6,245608888773286080,24733,5,5,5,5,5
bio3.acpub.duke.edu,732082482176,1180,14740.4,2084474733470252032,73702,5,5,5,5,5
bio6.acpub.duke.edu,616132666368,1140,4801.8,231451178942724032,24009,5,5,5,5,5
bio7.acpub.duke.edu,616132666368,1140,4801.8,231451178942724032,24009,5,5,5,5,5
bio9.acpub.duke.edu,1178919657358472545996035605524002722675168063491303099305060990976,6410,5054.321429,54418794249501001243384013475961815469345206951186861408236900515950395578271242071578817358462976,141521,28,28,28,28,28
biochem1.biochem.hmc.psu.edu,13709291969057442243603851004753517477888,3923,10078.411765,0,171333,17,17,17,17,17
bioehs.ucdavis.edu,39204,396,46999.5,1494540288,93999,2,2,2,2,2
bioethics13.med.upenn.edu,393898339037373854048667576114406349863523133991858292654080,6050,3103.64,75555020822834394913107503528797020276947648676522217000547223292564682529832960,77591,25,25,25,25,25
bioethics16.med.upenn.edu,219,219,8529,8529,8529,1,1,1,1,1
biol-3-26.biology.utah.edu,7189057,579,67950.333333,7678813814784,203851,3,3,3,3,3
